product_name,sku,description,brand,ingredient,rating_value,review_count,image_url,product_url,customer_name,review_date,star_rating,review_title,review_text,neg,neu,pos,compound,sentiment,pred
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"May 7, 2024",5 out of 5 stars review,Good for smoothies !,Been adding to my smoothies for a couple weeks and so far so good I haven t experienced any direct health benefits but the flavor isn t bad and I ll take a placebo even if it s that,tensor(0.),tensor(0.7920),tensor(0.2080),tensor(0.8127),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"Apr 6, 2024",5 out of 5 stars review,Great value!,For some reason I have had a difficult time finding maca powder in stores recently and when I do it is very expensive I was pleasured to see this product appear when I was browsing on iHerb as it was a great price for the size and as a bonus it is organic I add maca into my protein oatmeal everyday and this will now be my go to,tensor(0.0320),tensor(0.8210),tensor(0.1470),tensor(0.8745),positive,neutral
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerbCustomer,"Dec 8, 2023",4 out of 5 stars review,Peruvian maca,For me as an ingredient maca is maca and all of a similar quality I like the taste as it blends well with chocolate I bought the smaller size as the main reason for purchasing this package I do believe they have a benefit of increasing energy level,tensor(0.),tensor(0.8190),tensor(0.1810),tensor(0.8271),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,RomanHuk ,"Feb 28, 2024",5 out of 5 stars review,Boost Your Vitality with Iherb's Maca Supplement!,Iherb s Maca supplement has become a staple in my wellness routine The quality of this product is exceptional and I appreciate its purity and effectiveness With the recommended serving size it provides me with a natural energy boost and supports my overall vitality I ve noticed improved stamina and endurance since incorporating Maca into my daily regimen Plus it s great for hormone balance and mood enhancement Whether I m tackling a busy day or hitting the gym Maca helps me feel energized and ready to take on whatever comes my way I highly recommend Iherb s Maca to anyone looking to enhance their well being and thrive in their daily life,tensor(0.),tensor(0.6940),tensor(0.3060),tensor(0.9888),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,Riya,"Feb 21, 2024",5 out of 5 stars review,Fantastic energy booster,I enjoyed the adaptogenic maca powder for the first time It does give an energy boost in the morning So I added it to hot cacao and it was delicious I think it ll be great in coffee too The quality is good and the brand is trustworthy I would recommend this maca powder to all,tensor(0.),tensor(0.6540),tensor(0.3460),tensor(0.9747),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"Feb 14, 2024",5 out of 5 stars review,good quality,Like many plant based food sources maca root is rich in beneficial nutrients including amino acids iron calcium copper zinc and potassium This antioxidant is easy to consume with smoothies or juices This has given me energy and adds fiber into my diet This is one of my favorite adaptogens,tensor(0.),tensor(0.7170),tensor(0.2830),tensor(0.9432),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"Mar 7, 2024",1 out of 5 stars review,BE AWARE!!! TEST YOUR LIVER after using this product!!!,Maca root from Peru Andes is VERY EXPENSIVE because great product for health Now this powder is super cheap Question yourself If you have been taking it I would recommend you to go to the DR and test your liver because this powder is not pure MACA root it s mixed with who knows what NO GOOD,tensor(0.0710),tensor(0.7450),tensor(0.1840),tensor(0.8664),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"Feb 28, 2024",5 out of 5 stars review,Excellent!,I m using maca powder on a regular basis adding it to my breakfast oatmeal I m so used to it that I don t mind the taste and smell actually I even like it I ve been using different brands over the years but this particular brand is one of my favorites,tensor(0.),tensor(0.8960),tensor(0.1040),tensor(0.6652),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,Jdplondon,"Mar 17, 2024",5 out of 5 stars review,Great item and price,I was kind of on the fence over SUPERFOODS but I like to put Maca on my oatmeal as it makes it seem sweeter without the use of sugar I even put it in my coffee with collagen powder and with the use of a milk frother to mix it all in it will add a nice caramel note to my coffee and a slight touch of sweetness,tensor(0.),tensor(0.8570),tensor(0.1430),tensor(0.8969),positive,neutral
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"Dec 28, 2023",5 out of 5 stars review,Increases Energy Levels,I add it to my morning smoothies and it gives me a natural boost amps up my energy levels but it also enhances my mood and stamina I ve noticed increased vitality and a better sense of overall well being since incorporating maca into my routine It has a slightly nutty taste that blends well with various recipes If you re looking for a natural energy kick and a mood lift maca powder is a game changer,tensor(0.),tensor(0.7080),tensor(0.2920),tensor(0.9718),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"Mar 25, 2024",5 out of 5 stars review,Affordable and nice,While this is not an extract but the actual root in a powder form it can complement pill supplements nicely For example if you eat an oatmeal for breakfast you can put a small spoonful of this in it It will not divert the overall taste of your bowl that much merely give it a light brown color It feels healthy and for the price it s unbeatable I avoid pills that contain the non extract form because the amount from this bag trumps those if you compare the weight The earthy taste is fine it does not need to be masked by a closed capsule,tensor(0.0250),tensor(0.8900),tensor(0.0850),tensor(0.7783),positive,neutral
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerb Customer,"Mar 25, 2024",5 out of 5 stars review,Great value ,Great size for the price really god value because you only need a very small amount of this Just started using it and noticed I have more energy Just add to your protein shake in the morning and you re set Obviously has a very strong Maca flavour because that s what it is I like that it s packaged in the pouch because it s easier to store and doesn t take up too much room,tensor(0.0190),tensor(0.7430),tensor(0.2370),tensor(0.9587),positive,positive
"Organic Peruvian Maca Root Powder, USDA Organic, Certified by A Bee Organic, Non GMO, 8.5 oz (240 g) Pure Powder",tensor(746307232),"Adds a Warm, Earthy, Butterscotch Aroma and Flavor to Your Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Supports Active Lifestyle and Libido* Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Maca Root Powders is derived from roots grown at 4,000 feet above sea level in the Peruvian Andes Mountains.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.7000),tensor(1226),https://i5.walmartimages.com/seo/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder_5de3c630-826a-4cbe-a5a6-42eb4502479a.e3e6ce0283002526c38413603d8b4503.jpeg,https://www.walmart.com/ip/Organic-Peruvian-Maca-Root-Powder-USDA-Organic-Certified-by-A-Bee-Organic-Non-GMO-8-5-oz-240-g-Pure-Powder/746307232,iHerbCustomer,"Mar 8, 2024",5 out of 5 stars review,Love,I love this product I noticed a boost in my energy during my periods and I also had no blood clots during periods a first in a very long time I mix it in juice or a smoothie either on its own or pair it with collagen powder and natural cacao powder I will not stop buying but I do hope the size gets increased Thank you,tensor(0.0200),tensor(0.7340),tensor(0.2460),tensor(0.9453),positive,positive
