product_name,sku,description,brand,ingredient,rating_value,review_count,image_url,product_url,customer_name,review_date,star_rating,review_title,review_text,neg,neu,pos,compound,sentiment,pred
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 26, 2021",4 out of 5 stars review,Good for what it is,"There is no dought that this is a very good quality product with natural, organic ingredients that can possibly be beneficial to your health. However, after reading about the presence of chemicals called lectins contained in greens such as wheat grass and barley grass, I decided to give this product a miss in the future. I am intolerant to gluten and this is a likely indicator that there may also be a lectin intolerance. After all, gluten is a lectin. This is something not many people know or understand. I was enlightened by Dr Gundry's work on lectins and after this point I make sure to choose carefully what greens, and even vegetables I eat, and I have been better for it. Just because I experienced stomach discomfort by taking wheat grass and barley grass, it doesn't mean you will too and it also doesn't mean that you will attribute your discomfort to the ingredients in this supplement. 

Please like my review if you found it helpful 👍🏼.",0.049,0.817,0.135,0.9402,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 26, 2022",5 out of 5 stars review,For vegans and Non  🎋 🍃,"As it says, this is a superfood. Suitable for vegans and non-vegans. It has a high dosage of proteins and minerals. Not to mention its detoxifying effect like all green things. The flavor is obviously saline as it is always an alga.

Healing is never easy but it is a truly essential step to feeling good in your body.🍂 One thing that is also helping me is writing every day. Writing helps you lighten up and feel good. I understood this after a wonderful reading of a book: Everything will be fine I promise by Faouzi Zouhair. I recommend it because it allowed me to heal all my traumas and do internal work. 🍃 🍂 Healing the soul helps heal the body. For every healing journey you also need to work on your emotions. There are lots of videos and books out there that can help you do this.
🌸",0.064,0.721,0.215,0.982,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Dec 20, 2021",5 out of 5 stars review,Excellent!,"This is a good wheatgrass powder product. Powder is fine but need to mix it well in the drink. Best blended with other fruits to make a smoothie or a shake or in a shaker bottle. Ingredient IS high quality and the brand is well known, no artificial ingredients. Highly recommended good product.",0.069,0.627,0.304,0.9478,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"May 11, 2022",2 out of 5 stars review,Below average,"I did not like the taste of this product. It is extremely strong. I mixed this into a smoothie, with orange, grapefruit and milk. The taste was so over powering, I could not finish the drink. I wouldn't buy again. I will look for an alternative product that contains the ingredient, Iron.",0.038,0.898,0.065,0.3576,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Jan 29, 2023",5 out of 5 stars review,Really good wheat grass!,"My go to wheat grass has always been Starwest Botanicals organic because of the price but it's region of manufacture was China and for a while I could not get it because of Covid. I tried this and was super impressed with taste. It is better, in my opinion, that Starwest, and I will definitely buy it again.",0.0,0.762,0.238,0.9578,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Sep 7, 2022",5 out of 5 stars review,Excellent!,"Bought this after watching Dr Berg on YouTube.  Have fatty liver.  1 tsp lemon + 1 tsp organic ACV in 1 cup of water first thing in the morning, followed by 1 tbsp of wheatgrass powder in 1 cup of water after 1-2 hours. Take only 2 meals a day with 16-hrs fasting period. No snacking.  My fatty liver indicators dropped by more than 50% within 3 weeks.",0.032,0.968,0.0,-0.296,negative
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"May 23, 2022",5 out of 5 stars review,Excellent!,"The reviews on how this is just super gritty are true but.....worth the quality. I love to mix this with my flavored sparkling water and you can't even taste it. I noticed an improvement in my overall energy while taking this. 
I don't drink it down to the very last drop to avoid all the grit. simply mix multiple times if your sipping it. 
",0.058,0.711,0.231,0.9277,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Apr 15, 2022",5 out of 5 stars review,Excellent!,"So, why should everyone drink wheatgrass juice?
In essence, the same life force in nature that explodes into groceries every spring can be transferred into the human body via the consumption of wheatgrass juice. The body can then use this super-nutritious, vital energy to heal and repair itself as needed.
I recommend the product!",0.0,0.878,0.122,0.7263,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 14, 2023",5 out of 5 stars review,Very good value for money.,"Compared to other similar products, this one has a very good price and it is very good value for money. It dissolves good in room temperature water.",0.0,0.658,0.342,0.8993,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",705154315,"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,4.6,788,https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Nov 26, 2023",4 out of 5 stars review,Taste great,"Taste great and good price. I'm still looking around for the best wheat grass powder on the market, this one is a keeper. ",0.0,0.641,0.359,0.9042,positive
